鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務,城市,坪數,每坪租金,交易年,建築年,屋齡,樓層
新莊區,租賃房屋,新北市新莊區昌隆街３巷１弄２號８樓之７,0.0,,,,1141127,土地0建物1車位0,八層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850318.0,61.69,2,1,1,有,有,有,22000,357.0,,0.0,0,另有管理費933元，由承租人負擔。,RPRNMLSJKIKGFBF38CC,整棟(戶)出租,有,1141205~1171204,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,18.661224999999998,1178.9151033761182,114,85.0,29.0,8.0
林口區,租賃房屋+車位,新北市林口區文化三路一段６１７巷１８號三樓,0.0,,,,1141125,土地0建物1車位1,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960214.0,169.51,4,2,2,有,有,無,32000,189.0,坡道平面,34.55,0,多人共同承租2；,RPTNMLSJKIKGFBF58CC,整棟(戶)出租,有,1150101~1151231,有,,,新北市,51.276774999999994,624.0642084062425,114,96.0,18.0,3.0
林口區,租賃房屋+車位,新北市林口區八德路２６０號１３樓,0.0,,,,1141128,土地0建物1車位1,十三層,16.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040129.0,204.55,3,2,2,有,有,有,57500,281.0,坡道平面,45.48,0,,RPUNMLSJKIKGFBF68CC,整棟(戶)出租,有,1141222~1151221,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管,新北市,61.876375,929.2722787978448,114,104.0,10.0,13.0
新莊區,租賃房屋,新北市新莊區雙鳳路１３２號１１樓,0.0,,,,1141127,土地0建物1車位0,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820514.0,108.75,3,1,2,有,有,無,21439,197.0,,0.0,0,管理費：1561元，租金不含管理費，由房東負擔續租案件；,RPVNMLSJKIKGFBF78CC,整棟(戶)出租,有,1150101~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,32.896875,651.7032392894462,114,82.0,32.0,11.0
新莊區,租賃房屋,新北市新莊區立信三街５６號三樓,0.0,,,,1141127,土地0建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941021.0,95.16,2,2,1,有,有,無,22000,231.0,,0.0,0,管理費1320元，水電費 瓦斯費 由承租人負擔,RPPOMLSJKIKGFBF28CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,28.785899999999998,764.2630593450266,114,94.0,20.0,3.0
新莊區,租賃房屋,新北市新莊區新泰路２５５巷８３號五樓,0.0,,,,1141124,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,761024.0,41.52,3,2,2,有,無,有,15000,361.0,,0.0,0,,RPQOMLSJKIKGFBF38CC,整棟(戶)出租,無,1141220~1161219,無,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅包租轉租,新北市,12.559800000000001,1194.2865332250512,114,76.0,38.0,5.0
新莊區,租賃房屋,新北市新莊區頭興街１３０號三樓,0.0,,,,1141128,土地0建物1車位0,三層,13.0,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1010515.0,69.19,1,1,1,有,有,有,22000,318.0,,0.0,0,管理費每個月1879元不包含在租金內,RPUOMLSJKIKGFBF78CC,獨立套房,有,1141201~1171130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,20.929975,1051.1240457764522,114,101.0,13.0,3.0
新店區,租賃房屋,新北市新店區三民路１１７巷５弄１７號三樓,0.0,,,,1141125,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631231.0,100.22,3,2,2,有,無,無,27000,269.0,,0.0,0,,RPQNMLSJKIKGFCF38CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器,社會住宅代管,新北市,30.31655,890.602657624301,114,63.0,51.0,3.0
新店區,租賃房屋,新北市新店區中央路１５３號１１樓之１７,0.0,,,,1141128,土地0建物1車位0,十一層,29.0,住宅大樓(11層含以上有電梯),一般事務所,鋼骨構造、鋼筋混凝土構造,1011114.0,60.61,1,0,1,有,有,有,25000,412.0,,0.0,0,,RPXNMLSJKIKGFCF09CC,整棟(戶)出租,有,1141201~1151031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租,新北市,18.334525,1363.5477330337164,114,101.0,13.0,11.0
新店區,租賃房屋,新北市新店區中央路１５３號１９樓之１７,0.0,,,,1141128,土地0建物1車位0,十九層,29.0,住宅大樓(11層含以上有電梯),一般事務所,鋼骨構造、鋼筋混凝土構造,1011114.0,60.61,1,0,1,有,有,有,24000,396.0,,0.0,0,,RPOOMLSJKIKGFCF28CC,整棟(戶)出租,有,1141201~1150331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租,新北市,18.334525,1309.0058237123678,114,101.0,13.0,19.0
新店區,租賃房屋,新北市新店區松林路５３號地下三層,0.0,,,,1141126,土地0建物1車位0,地下三層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740114.0,60.97,1,1,1,有,有,有,7500,123.0,,0.0,0,續租案件；,RPQOMLSJKIKGFCF48CC,獨立套房,有,1141220~1151219,有,冷氣、熱水器,社會住宅代管,新北市,18.443424999999998,406.6489819542737,114,74.0,40.0,-1.0
汐止區,租賃房屋,新北市汐止區康寧街７５１巷１３號６樓之１,0.0,,,,1141125,土地0建物1車位0,六層,23.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850718.0,91.35,2,1,1,有,有,無,23000,252.0,,0.0,0,,RPVNMLSJKIKGFDF98CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、電視機,社會住宅包租轉租,新北市,27.633374999999997,832.3268511356287,114,85.0,29.0,6.0
汐止區,租賃房屋,新北市汐止區樟樹二路３３０巷５０號３樓,0.0,,,,1141127,土地0建物1車位0,三層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880111.0,67.0,2,2,1,有,有,有,15500,231.0,,0.0,0,續租案件；,RPWNMLSJKIKGFDF09CC,整棟(戶)出租,有,1150124~1151214,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,20.2675,764.7711853953374,114,88.0,26.0,3.0
汐止區,租賃房屋,新北市汐止區保長路９２號１３樓,0.0,,,,1141121,土地0建物1車位0,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990525.0,71.61,2,2,1,有,有,無,21000,293.0,,0.0,0,,RPVOMLSJKIKGFDF09CC,整棟(戶)出租,有,1150105~1160104,有,,,新北市,21.662025,969.4384527762294,114,99.0,15.0,13.0
汐止區,租賃房屋,新北市汐止區長興街一段５９號３樓,0.0,,,,1141128,土地0建物1車位0,三層,10.0,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1090316.0,102.6,3,2,1,有,有,無,25000,244.0,,0.0,0,,RPWOMLSJKIKGFDF56CC,整棟(戶)出租,有,1141205~1151204,有,,,新北市,31.036499999999997,805.5031978476956,114,109.0,5.0,3.0
淡水區,租賃房屋+車位,新北市淡水區新市一路三段１０１巷１６弄６２號十三樓,0.0,,,,1141126,土地0建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001104.0,196.46,4,2,2,有,有,有,19300,98.0,坡道平面,43.28,0,續租案件；,RPPOMLSJKIKGFEF58CC,整棟(戶)出租,有,1141130~1151129,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,59.42915,324.7564536931792,114,100.0,14.0,13.0
淡水區,租賃房屋,新北市淡水區大忠街５１號５樓,0.0,,,,1141122,土地0建物0車位0,五層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980619.0,34.13,5,0,5,有,無,有,8500,249.0,,0.0,0,,RPRPMLSJKIKGFEF88CC,分租套房,無,1141130~1160630,有,冷氣、熱水器、電視機、冰箱,,新北市,10.324325,823.298375438588,114,98.0,16.0,5.0
淡水區,租賃房屋+車位,新北市淡水區學府路３２巷９１號八樓,0.0,,,,1141130,土地0建物1車位1,八層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880914.0,125.37,5,2,2,有,有,有,28198,225.0,坡道平面,37.11,0,租金已扣除管理費1802元含增建或未登記建物；,RPPQMLSJKIKGFEF78CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,,新北市,37.924425,743.5313785245261,114,88.0,26.0,8.0
三重區,租賃房屋,新北市三重區環河南路１２５號十樓之一,0.0,,,,1141126,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051018.0,45.32,1,0,1,有,有,有,22000,485.0,,0.0,0,續租案件；,RPPNMLSJKIKGFGF68CC,獨立套房,有,1150115~1160114,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,新北市,13.709299999999999,1604.7500601781273,114,105.0,9.0,10.0
三重區,租賃房屋,新北市三重區河邊北街１００巷１１號四樓之一,0.0,,,,1141126,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681229.0,64.0,2,1,1,有,無,有,19000,297.0,,0.0,0,,RPTNMLSJKIKGFGF09CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、冰箱,社會住宅代管,新北市,19.36,981.404958677686,114,68.0,46.0,4.0
三重區,租賃房屋,新北市三重區仁愛街１９２巷１５號６樓之１,0.0,,,,1141129,土地0建物1車位0,六層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850322.0,95.06,2,2,2,有,有,無,24000,252.0,,0.0,0,多人共同承租2；,RPUNMLSJKIKGFGF56CC,整棟(戶)出租,有,1141215~1151214,有,冷氣、熱水器、瓦斯或天然氣,,新北市,28.75565,834.618587999228,114,85.0,29.0,6.0
三重區,租賃房屋,新北市三重區環河南路１２５號九樓之三,0.0,,,,1141128,土地0建物1車位0,九層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051018.0,88.11,2,1,1,有,有,有,32000,363.0,,0.0,0,未租賃車位，建物登記含有車位面積；,RPVNMLSJKIKGFGF66CC,整棟(戶)出租,有,1141128~1151127,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租,新北市,26.653275,1200.6029277827959,114,105.0,9.0,9.0
三重區,租賃房屋+車位,新北市三重區溪尾街３４８號六樓,0.0,,,,1141128,土地0建物1車位1,六層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880626.0,139.94,3,2,2,有,有,有,27000,193.0,坡道平面,32.59,0,,RPXNMLSJKIKGFGF86CC,整棟(戶)出租,有,1141128~1141231,有,熱水器、瓦斯或天然氣,,新北市,42.331849999999996,637.8176243183325,114,88.0,26.0,6.0
三重區,租賃房屋,新北市三重區環河南路１２５號九樓之三,0.0,,,,1141128,土地0建物1車位0,九層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051018.0,88.11,2,1,1,有,有,有,32000,363.0,,0.0,0,未租賃車位，建物登記含有車位面積；,RPOOMLSJKIKGFGF68CC,整棟(戶)出租,有,1141128~1151127,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租,新北市,26.653275,1200.6029277827959,114,105.0,9.0,9.0
三重區,租賃房屋,新北市三重區重陽路一段１１３巷２弄１號,0.0,,,,1141121,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,650430.0,76.0,2,1,1,有,無,有,10500,138.0,,0.0,0,,RPROMLSJKIKGFGF98CC,整棟(戶)出租,無,1141130~1171129,無,冷氣、熱水器,社會住宅包租轉租,新北市,22.99,456.72031317964337,114,65.0,49.0,2.0
三重區,租賃房屋,新北市三重區重陽路三段１６２號３樓,0.0,,,,1141128,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670111.0,96.0,2,1,1,有,無,無,15000,156.0,,0.0,0,續租案件；,RPSOMLSJKIKGFGF09CC,整棟(戶)出租,無,1141215~1151214,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,29.04,516.5289256198347,114,67.0,47.0,3.0
三重區,租賃房屋,新北市三重區重陽路三段１６２號４樓,0.0,,,,1141128,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670111.0,96.0,2,1,1,有,無,無,14000,146.0,,0.0,0,續租案件；,RPTOMLSJKIKGFGF56CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,29.04,482.09366391184574,114,67.0,47.0,4.0
三重區,租賃房屋,新北市三重區力行路二段１３６巷３６弄１２號二樓,0.0,,,,1141127,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690407.0,80.0,3,2,1,有,無,有,22000,275.0,,0.0,0,水電費 瓦斯費 由承租人負擔,RPUOMLSJKIKGFGF66CC,整棟(戶)出租,無,1141201~1161130,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,24.2,909.0909090909091,114,69.0,45.0,2.0
三重區,租賃房屋,新北市三重區重陽路三段１６２號２樓,0.0,,,,1141128,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670111.0,96.0,2,1,1,有,無,無,18000,188.0,,0.0,0,續租案件；,RPVOMLSJKIKGFGF76CC,整棟(戶)出租,無,1150104~1160103,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,29.04,619.8347107438017,114,67.0,47.0,2.0
三重區,租賃房屋,新北市三重區仁義街２４１巷３２號,0.0,,,,1141127,土地0建物1車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690508.0,74.0,1,2,2,有,無,有,29000,392.0,,0.0,0,,RPPPMLSJKIKGFGF88CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,22.384999999999998,1295.5103864194775,114,69.0,45.0,1.0
蘆洲區,租賃房屋,新北市蘆洲區光華路６３號２樓,0.0,,,,1141127,土地0建物1車位0,二層,3.0,公寓(5樓含以下無電梯),住家用,加強磚造,650520.0,80.0,3,1,1,有,無,有,12000,150.0,,0.0,0,續租案件；,RPQPMLSJKIKGFGF98CC,整棟(戶)出租,無,1150101~1151231,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,24.2,495.86776859504135,114,65.0,49.0,2.0
三重區,租賃房屋,新北市三重區重新路三段１５０號１７樓之８,0.0,,,,1141130,土地0建物1車位0,十七層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1031226.0,108.51,1,0,1,有,有,有,25000,230.0,,0.0,0,未租賃車位，建物登記含有車位面積；,RPUPMLSJKIKGFGF76CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,新北市,32.824275,761.6314450204917,114,103.0,11.0,17.0
中和區,租賃房屋,新北市中和區景德街５號１１樓之２７,0.0,,,,1141128,土地0建物1車位0,十一層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120.0,40.11,1,0,1,有,有,有,12000,299.0,,0.0,0,續租案件；,RPPNMLSJKIKGFHF78CC,獨立套房,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,新北市,12.133275,989.0157438943731,114,106.0,8.0,11.0
中和區,租賃房屋,新北市中和區景德街２１號１１樓之１０,0.0,,,,1141128,土地0建物1車位0,十一層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120.0,40.05,1,0,1,有,有,有,12000,300.0,,0.0,0,續租案件；,RPQNMLSJKIKGFHF88CC,獨立套房,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,新北市,12.115124999999999,990.4974154208068,114,106.0,8.0,11.0
中和區,租賃房屋,新北市中和區連城路４６９巷７９弄２８號二樓,0.0,,,,1141121,土地0建物1車位0,二層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820728.0,77.08,2,2,1,有,有,有,22500,292.0,,0.0,0,續租案件；,RPVNMLSJKIKGFHF76CC,整棟(戶)出租,有,1150105~1160104,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,23.316699999999997,964.9736026110043,114,82.0,32.0,2.0
中和區,租賃房屋,新北市中和區景德街１７號１３樓之７,0.0,,,,1141128,土地0建物1車位0,十三層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120.0,46.510000000000005,1,0,1,有,有,有,13100,282.0,,0.0,0,續租案件；,RPXNMLSJKIKGFHF96CC,獨立套房,有,1141201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,新北市,14.069275000000001,931.106968909201,114,106.0,8.0,13.0
永和區,租賃房屋,新北市永和區竹林路３０號之１九樓,0.0,,,,1141130,土地0建物1車位0,九層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870210.0,73.06,2,1,1,有,有,有,23000,315.0,,0.0,0,,RPSOMLSJKIKGFHF56CC,整棟(戶)出租,無,1141205~1151204,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管,新北市,22.10065,1040.6933732718267,114,87.0,27.0,9.0
中和區,租賃房屋,新北市中和區仁愛街３６巷１３號二樓,0.0,,,,1141125,土地0建物1車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751208.0,103.94,3,1,1,有,有,有,20000,192.0,,0.0,0,,RPOPMLSJKIKGFHF88CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,31.44185,636.0948862741856,114,75.0,39.0,2.0
中和區,租賃房屋,新北市中和區景新街４１８巷２０弄１９號四樓,0.0,,,,1141126,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,580601.0,91.3,3,2,1,有,無,有,18000,197.0,,0.0,0,,RPTPMLSJKIKGFHF76CC,整棟(戶)出租,無,1141201~1171130,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,27.61825,651.7429598182362,114,58.0,56.0,4.0
